"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","user_sex","user_age","user_nationality","image_name","responses","question_order"
"102710.30000000064","user_info.html","external-html","0","102796","0.0-0.0","male","21","Asia10","","",""
"2680.0599999987753","instruction_page.html","external-html","1","105521","0.0-1.0","","","","","",""
"11309.860000001208","instruction_page2.html","external-html","2","116888","0.0-2.0","","","","","",""
"6223.389999999199","instruction_page3.html","external-html","3","123784","0.0-3.0","","","","","",""
"7294.410000000411","","survey-likert","4","131081","0.0-4.0","","","","data22","{""0"":5,""1"":0}","[0,1]"
"4027.5299999993877","","survey-likert","5","135113","0.0-5.0","","","","data38","{""0"":5,""1"":0}","[0,1]"
"6604.304999998916","","survey-likert","6","141721","0.0-6.0","","","","origin21","{""0"":4,""1"":1}","[0,1]"
"4811.915000000241","","survey-likert","7","146536","0.0-7.0","","","","origin49","{""0"":2,""1"":4}","[0,1]"
"5724.239999999554","","survey-likert","8","152264","0.0-8.0","","","","origin14","{""0"":5,""1"":4}","[0,1]"
"5292.6100000003935","","survey-likert","9","157560","0.0-9.0","","","","data19","{""0"":5,""1"":4}","[0,1]"
"16516.120000000228","","survey-likert","10","174079","0.0-10.0","","","","data54","{""0"":4,""1"":4}","[0,1]"
"10260.035000001139","","survey-likert","11","184343","0.0-11.0","","","","data50","{""0"":4,""1"":1}","[0,1]"
"3092.225000000326","","survey-likert","12","187439","0.0-12.0","","","","origin24","{""0"":4,""1"":2}","[0,1]"
"12540.654999998864","","survey-likert","13","199982","0.0-13.0","","","","origin10","{""0"":3,""1"":2}","[0,1]"
"3940.209999998857","","survey-likert","14","203926","0.0-14.0","","","","data36","{""0"":4,""1"":1}","[0,1]"
"13644.564999998693","","survey-likert","15","217574","0.0-15.0","","","","origin11","{""0"":6,""1"":6}","[0,1]"
"7843.994999999239","","survey-likert","16","225422","0.0-16.0","","","","origin18","{""0"":2,""1"":2}","[0,1]"
"3604.2600000000675","","survey-likert","17","229030","0.0-17.0","","","","data30","{""0"":5,""1"":4}","[0,1]"
"9644.1049999994","","survey-likert","18","238677","0.0-18.0","","","","origin25","{""0"":6,""1"":1}","[0,1]"
"6532.059999999532","","survey-likert","19","245213","0.0-19.0","","","","origin15","{""0"":4,""1"":0}","[0,1]"
"3420.285000000149","","survey-likert","20","248637","0.0-20.0","","","","origin43","{""0"":4,""1"":2}","[0,1]"
"3140.3200000004435","","survey-likert","21","251780","0.0-21.0","","","","origin46","{""0"":5,""1"":1}","[0,1]"
"8796.949999999895","","survey-likert","22","260580","0.0-22.0","","","","data16","{""0"":3,""1"":2}","[0,1]"
"3028.994999998744","","survey-likert","23","263612","0.0-23.0","","","","origin6","{""0"":4,""1"":2}","[0,1]"
"5076.324999999953","","survey-likert","24","268692","0.0-24.0","","","","origin30","{""0"":6,""1"":3}","[0,1]"
"8139.889999998501","","survey-likert","25","276836","0.0-25.0","","","","data48","{""0"":4,""1"":1}","[0,1]"
"4187.909999998752","","survey-likert","26","281028","0.0-26.0","","","","origin23","{""0"":5,""1"":5}","[0,1]"
"7740.655000001425","","survey-likert","27","288772","0.0-27.0","","","","data14","{""0"":1,""1"":5}","[0,1]"
"3044.419999998354","","survey-likert","28","291819","0.0-28.0","","","","data17","{""0"":4,""1"":1}","[0,1]"
"5236.430000000808","","survey-likert","29","297059","0.0-29.0","","","","data57","{""0"":4,""1"":0}","[0,1]"
"3708.1799999995856","","survey-likert","30","300771","0.0-30.0","","","","data43","{""0"":4,""1"":1}","[0,1]"
"9196.050000000454","","survey-likert","31","309971","0.0-31.0","","","","data49","{""0"":5,""1"":3}","[0,1]"
"6628.284999998868","","survey-likert","32","316603","0.0-32.0","","","","origin32","{""0"":4,""1"":3}","[0,1]"
"4244.759999999602","","survey-likert","33","320850","0.0-33.0","","","","data9","{""0"":3,""1"":0}","[0,1]"
"4916.325000000128","","survey-likert","34","325770","0.0-34.0","","","","origin34","{""0"":4,""1"":1}","[0,1]"
"5132.324999998673","","survey-likert","35","330906","0.0-35.0","","","","origin1","{""0"":4,""1"":1}","[0,1]"
"2948.940000000177","","survey-likert","36","333858","0.0-36.0","","","","data11","{""0"":5,""1"":4}","[0,1]"
"3724.0650000003516","","survey-likert","37","337586","0.0-37.0","","","","origin26","{""0"":4,""1"":0}","[0,1]"
"3324.5950000000303","","survey-likert","38","340914","0.0-38.0","","","","origin38","{""0"":5,""1"":2}","[0,1]"
"3940.6449999987963","","survey-likert","39","344858","0.0-39.0","","","","data6","{""0"":4,""1"":1}","[0,1]"
"3412.2150000002584","","survey-likert","40","348274","0.0-40.0","","","","data45","{""0"":4,""1"":0}","[0,1]"
"3380.600000000384","","survey-likert","41","351658","0.0-41.0","","","","origin39","{""0"":5,""1"":1}","[0,1]"
"11524.734999999055","","survey-likert","42","363185","0.0-42.0","","","","data10","{""0"":4,""1"":1}","[0,1]"
"3540.125000001339","","survey-likert","43","366729","0.0-43.0","","","","origin2","{""0"":5,""1"":2}","[0,1]"
"3532.7649999999558","","survey-likert","44","370265","0.0-44.0","","","","data29","{""0"":4,""1"":0}","[0,1]"
"3284.204999999958","","survey-likert","45","373553","0.0-45.0","","","","data41","{""0"":5,""1"":4}","[0,1]"
"3348.3600000017905","","survey-likert","46","376905","0.0-46.0","","","","data40","{""0"":5,""1"":1}","[0,1]"
"6332.770000000892","","survey-likert","47","383240","0.0-47.0","","","","data21","{""0"":5,""1"":3}","[0,1]"
"9852.820000000065","","survey-likert","48","393096","0.0-48.0","","","","origin4","{""0"":3,""1"":1}","[0,1]"
"2884.2599999989616","","survey-likert","49","395984","0.0-49.0","","","","origin44","{""0"":5,""1"":3}","[0,1]"
"3580.5550000004005","","survey-likert","50","399568","0.0-50.0","","","","data3","{""0"":4,""1"":2}","[0,1]"
"3892.2249999995693","","survey-likert","51","403464","0.0-51.0","","","","data31","{""0"":5,""1"":3}","[0,1]"
"10932.144999998854","","survey-likert","52","414399","0.0-52.0","","","","origin22","{""0"":5,""1"":4}","[0,1]"
"3804.1950000006473","","survey-likert","53","418207","0.0-53.0","","","","origin31","{""0"":4,""1"":3}","[0,1]"
"7908.534999998694","","survey-likert","54","426119","0.0-54.0","","","","origin3","{""0"":5,""1"":1}","[0,1]"
"8188.180000000983","","survey-likert","55","434311","0.0-55.0","","","","data2","{""0"":5,""1"":2}","[0,1]"
"16948.29500000016","","survey-likert","56","451262","0.0-56.0","","","","origin19","{""0"":5,""1"":4}","[0,1]"
"5564.759999999311","","survey-likert","57","456830","0.0-57.0","","","","data23","{""0"":3,""1"":1}","[0,1]"
"9316.26999999932","","survey-likert","58","466151","0.0-58.0","","","","data34","{""0"":4,""1"":2}","[0,1]"
"10108.174999999348","","survey-likert","59","476262","0.0-59.0","","","","data24","{""0"":5,""1"":4}","[0,1]"
"3404.1399999987334","","survey-likert","60","479669","0.0-60.0","","","","origin29","{""0"":6,""1"":6}","[0,1]"
"6268.425000000163","","survey-likert","61","485941","0.0-61.0","","","","data37","{""0"":4,""1"":2}","[0,1]"
"6068.3300000000745","","survey-likert","62","492013","0.0-62.0","","","","origin13","{""0"":6,""1"":6}","[0,1]"
"5444.159999999101","","survey-likert","63","497461","0.0-63.0","","","","origin17","{""0"":5,""1"":5}","[0,1]"
"4900.815000000875","","survey-likert","64","502365","0.0-64.0","","","","data28","{""0"":4,""1"":2}","[0,1]"
"6132.654999999388","","survey-likert","65","508501","0.0-65.0","","","","data5","{""0"":4,""1"":1}","[0,1]"
"3564.8149999997113","","survey-likert","66","512069","0.0-66.0","","","","data20","{""0"":5,""1"":2}","[0,1]"
"3548.1549999985727","","survey-likert","67","515620","0.0-67.0","","","","data39","{""0"":5,""1"":4}","[0,1]"
"9828.629999999946","","survey-likert","68","525452","0.0-68.0","","","","origin12","{""0"":5,""1"":4}","[0,1]"
"5836.419999999693","","survey-likert","69","531292","0.0-69.0","","","","data51","{""0"":5,""1"":3}","[0,1]"
"16532.875000000815","","survey-likert","70","547827","0.0-70.0","","","","data7","{""0"":4,""1"":2}","[0,1]"
"3428.7149999999674","","survey-likert","71","551259","0.0-71.0","","","","data18","{""0"":3,""1"":1}","[0,1]"
"4132.825000000652","","survey-likert","72","555395","0.0-72.0","","","","origin5","{""0"":5,""1"":5}","[0,1]"
"6468.704999999376","","survey-likert","73","561867","0.0-73.0","","","","origin9","{""0"":3,""1"":2}","[0,1]"
"4324.895000001532","","survey-likert","74","566195","0.0-74.0","","","","data12","{""0"":6,""1"":6}","[0,1]"
"4708.065000000759","","survey-likert","75","570907","0.0-75.0","","","","data32","{""0"":5,""1"":5}","[0,1]"
"15548.1450000006","","survey-likert","76","586458","0.0-76.0","","","","data55","{""0"":4,""1"":3}","[0,1]"
"8716.315000001458","","survey-likert","77","595178","0.0-77.0","","","","origin40","{""0"":4,""1"":5}","[0,1]"
"20828.22500000114","","survey-likert","78","616009","0.0-78.0","","","","data52","{""0"":4,""1"":3}","[0,1]"
"6460.28500000108","","survey-likert","79","622473","0.0-79.0","","","","origin28","{""0"":5,""1"":6}","[0,1]"
"10092.614999999641","","survey-likert","80","632569","0.0-80.0","","","","data26","{""0"":3,""1"":2}","[0,1]"
"4164.4250000008615","","survey-likert","81","636737","0.0-81.0","","","","origin41","{""0"":4,""1"":6}","[0,1]"
"3044.3449999983422","","survey-likert","82","639785","0.0-82.0","","","","origin37","{""0"":6,""1"":6}","[0,1]"
"8108.625000000815","","survey-likert","83","647897","0.0-83.0","","","","origin42","{""0"":3,""1"":1}","[0,1]"
"2964.0399999989895","","survey-likert","84","650864","0.0-84.0","","","","origin35","{""0"":4,""1"":3}","[0,1]"
"5148.755000000121","","survey-likert","85","656016","0.0-85.0","","","","data47","{""0"":5,""1"":2}","[0,1]"
"2780.8999999997905","","survey-likert","86","658800","0.0-86.0","","","","data15","{""0"":3,""1"":2}","[0,1]"
"3387.955000000191","","survey-likert","87","662192","0.0-87.0","","","","origin27","{""0"":5,""1"":6}","[0,1]"
"3988.5500000000466","","survey-likert","88","666184","0.0-88.0","","","","data44","{""0"":4,""1"":2}","[0,1]"
"5340.514999999898","","survey-likert","89","671528","0.0-89.0","","","","origin20","{""0"":6,""1"":6}","[0,1]"
"11196.335000000545","","survey-likert","90","682728","0.0-90.0","","","","origin45","{""0"":5,""1"":5}","[0,1]"
"3964.660000001546","","survey-likert","91","686695","0.0-91.0","","","","origin8","{""0"":4,""1"":5}","[0,1]"
"5212.675000000629","","survey-likert","92","691911","0.0-92.0","","","","data13","{""0"":4,""1"":5}","[0,1]"
"3828.2800000015413","","survey-likert","93","695743","0.0-93.0","","","","data58","{""0"":5,""1"":1}","[0,1]"
"3516.639999999781","","survey-likert","94","699263","0.0-94.0","","","","data35","{""0"":4,""1"":4}","[0,1]"
"5276.214999999851","","survey-likert","95","704543","0.0-95.0","","","","data53","{""0"":5,""1"":3}","[0,1]"
"22460.03500000015","","survey-likert","96","727006","0.0-96.0","","","","origin47","{""0"":5,""1"":5}","[0,1]"
"5436.725000001374","","survey-likert","97","732446","0.0-97.0","","","","data8","{""0"":4,""1"":3}","[0,1]"
"5404.115000001271","","survey-likert","98","737854","0.0-98.0","","","","origin33","{""0"":5,""1"":5}","[0,1]"
"4588.284999999916","","survey-likert","99","742446","0.0-99.0","","","","data59","{""0"":3,""1"":2}","[0,1]"
"4268.694999998785","","survey-likert","100","746718","0.0-100.0","","","","data25","{""0"":5,""1"":4}","[0,1]"
"4756.820000000531","","survey-likert","101","751478","0.0-101.0","","","","data27","{""0"":6,""1"":2}","[0,1]"
"3292.2399999988265","","survey-likert","102","754774","0.0-102.0","","","","data1","{""0"":3,""1"":2}","[0,1]"
"4852.595000000321","","survey-likert","103","759629","0.0-103.0","","","","origin48","{""0"":5,""1"":6}","[0,1]"
"4084.440000000526","","survey-likert","104","763717","0.0-104.0","","","","data42","{""0"":2,""1"":1}","[0,1]"
"8156.315000000177","","survey-likert","105","771877","0.0-105.0","","","","origin16","{""0"":4,""1"":3}","[0,1]"
"4620.249999999884","","survey-likert","106","776501","0.0-106.0","","","","data46","{""0"":5,""1"":6}","[0,1]"
"5916.200000001467","","survey-likert","107","782421","0.0-107.0","","","","origin36","{""0"":4,""1"":3}","[0,1]"
"2524.015000000829","","survey-likert","108","784949","0.0-108.0","","","","origin50","{""0"":5,""1"":5}","[0,1]"
"3036.7050000004238","","survey-likert","109","787989","0.0-109.0","","","","data33","{""0"":2,""1"":1}","[0,1]"
"9860.655000000494","","survey-likert","110","797852","0.0-110.0","","","","origin7","{""0"":4,""1"":4}","[0,1]"
"5012.839999999385","","survey-likert","111","802868","0.0-111.0","","","","data4","{""0"":5,""1"":2}","[0,1]"
"4212.195000000065","","survey-likert","112","807084","0.0-112.0","","","","data56","{""0"":4,""1"":3}","[0,1]"
"1337.8399999983376","CES_D.html","external-html","113","808459","0.0-113.0","","","","","",""
"135414.80500000028","","survey-likert2","114","943873","0.0-114.0","","","","","{""p1"":1,""p2"":0,""p3"":0,""p4"":3,""p5"":1,""p6"":0,""p7"":2,""p8"":2,""p9"":0,""p10"":1,""p11"":0,""p12"":2,""p13"":0,""p14"":0,""p15"":0,""p16"":2,""p17"":0,""p18"":0,""p19"":0,""p20"":0}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]"
